"","date","plate"
"18312","2011-03-29","105CVO"
"18313","2011-03-29","11AB49"
"18314","2011-03-29","KCKSAV"
"18315","2011-03-29","13EU55"
"18316","2011-03-29","13EY84"
"18317","2011-03-29","13FTW"
"18318","2011-03-29","13GB92"
"18319","2011-03-29","14FH00"
"18320","2011-03-29","15GK53"
"18321","2011-03-29","15GV95"
"18322","2011-03-29","17GM16"
"18323","2011-03-29","19ER20"
"18324","2011-03-29","ELTING"
"18325","2011-03-29","KRIDER"
"18326","2011-03-29","KTRCHO"
"18327","2011-03-29","20DW92"
"18328","2011-03-29","20ET00"
"18329","2011-03-29","21DX41"
"18330","2011-03-29","23FW13"
"18331","2011-03-29","25FS38"
"18332","2011-03-29","26FS69"
"18333","2011-03-29","27FF03"
"18334","2011-03-29","27GE30"
"18335","2011-03-29","28EN69"
"18336","2011-03-29","29GB14"
"18337","2011-03-29","30BB01"
"18338","2011-03-29","30FD60"
"18339","2011-03-29","30FL24"
"18340","2011-03-29","30GM53"
"18341","2011-03-29","34DK77"
"18342","2011-03-29","34DX87"
"18343","2011-03-29","35DG40"
"18344","2011-03-29","35FS80"
"18345","2011-03-29","LILDEE"
"18346","2011-03-29","36EM34"
"18347","2011-03-29","36EM35"
"18348","2011-03-29","4DABAD"
"18349","2011-03-29","LMG2"
"18350","2011-03-29","4VRMYN"
"18351","2011-03-29","41EV46"
"18352","2011-03-29","41GJ14"
"18353","2011-03-29","41GN91"
"18354","2011-03-29","43DX37"
"18355","2011-03-29","46AB74"
"18356","2011-03-29","47FB25"
"18357","2011-03-29","47GU62"
"18358","2011-03-29","48DG27"
"18359","2011-03-29","49GU29"
"18360","2011-03-29","LT1220"
"18361","2011-03-29","51FS70"
"18362","2011-03-29","52GF08"
"18363","2011-03-29","52GV59"
"18364","2011-03-29","53DS35"
"18365","2011-03-29","53DU82"
"18366","2011-03-29","53GZ01"
"18367","2011-03-29","57GS68"
"18368","2011-03-29","58FJ94"
"18369","2011-03-29","59EG32"
"18370","2011-03-29","59FV43"
"18371","2011-03-29","L1LJOE"
"18372","2011-03-29","62FE52"
"18373","2011-03-29","62GX79"
"18374","2011-03-29","63ED28"
"18375","2011-03-29","MADI05"
"18376","2011-03-29","MADYSU"
"18377","2011-03-29","64GX96"
"18378","2011-03-29","66FW38"
"18379","2011-03-29","67DH93"
"18380","2011-03-29","68GD00"
"18381","2011-03-29","68MPG"
"18382","2011-03-29","MANNCO"
"18383","2011-03-29","71DT89"
"18384","2011-03-29","71EC59"
"18385","2011-03-29","76FT57"
"18386","2011-03-29","77EN02"
"18387","2011-03-29","79EC95"
"18388","2011-03-29","79FC33"
"18389","2011-03-29","80DR50"
"18390","2011-03-29","80GZ51"
"18391","2011-03-29","82FX89"
"18392","2011-03-29","82FY57"
"18393","2011-03-29","82GN24"
"18394","2011-03-29","85FZ99"
"18395","2011-03-29","86EA22"
"18396","2011-03-29","87GT83"
"18397","2011-03-29","93GX41"
"18398","2011-03-29","94GY74"
"18399","2011-03-29","96GX35"
"18400","2011-03-29","97GA04"
"18401","2011-03-29","98FA51"
"18402","2011-03-29","99DU37"
"18403","2011-03-29","99GOAT"
"18404","2011-03-29","MRQUIK"
"18405","2011-03-29","MYGPZ"
"18406","2011-03-29","MYHOGG"
"18407","2011-03-29","NTONIO"
"18408","2011-03-29","NUDA"
"18409","2011-03-29","NWS"
"18410","2011-03-29","NYCTY"
"18411","2011-03-29","OAGONY"
"18412","2011-03-29","OPSEC"
"18413","2011-03-29","OYES"
"18414","2011-03-29","PDMOH"
"18415","2011-03-29","PHAT1"
"18416","2011-03-29","PVTJOY"
"18417","2011-03-29","QWAACK"
"18418","2011-03-29","RDRKT"
"18419","2011-03-29","REA1"
"18420","2011-03-29","REDO"
"18421","2011-03-29","REDPIT"
"18422","2011-03-29","RZRBAK"
"18423","2011-03-29","SCRPIO"
"18424","2011-03-29","FABB4"
"18425","2011-03-29","GDDAY"
"18426","2011-03-29","GOLF"
"18427","2011-03-29","BLAKAR"
"18428","2011-03-29","BLTPRF"
"18429","2011-03-29","TOUCH"
"18430","2011-03-29","BRUHS"
"18431","2011-03-29","UANDME"
"18432","2011-03-29","VINETA"
"18433","2011-03-29","IVY31"
"18434","2011-03-29","IVY77"
"18435","2011-03-29","CYA48"
"18436","2011-03-29","ZL1SS"
"18437","2011-03-29","ZYATTA"
"18438","2011-03-29","JOE28"
"18439","2011-03-29","KAMI"
"18440","2011-03-29","KAY124"
"18441","2011-03-29","123NYC"
"18442","2011-03-29","2671LH"
"18443","2011-03-29","LKSMTH"
"18444","2011-03-29","MIKI"
"18445","2011-03-29","MRPUGH"
"18446","2011-03-29","MVT"
"18447","2011-03-29","NYIGR8"
"18448","2011-03-29","RD930"
"18449","2011-03-29","EPM4MOM"
"18450","2011-03-29","SIAMESE4"
"18451","2011-03-29","ACOJRC"
"18452","2011-03-29","ACONU"
"18453","2011-03-29","EVALUATR"
"18454","2011-03-29","ACTCJNAV"
"18455","2011-03-29","E57ER"
"18456","2011-03-29","SOTHPAW6"
"18457","2011-03-29","SPECNAZ"
"18458","2011-03-29","FIFTY50"
"18459","2011-03-29","ARANTXA"
"18460","2011-03-29","AREA51NY"
"18461","2011-03-29","STEM83"
"18462","2011-03-29","FIT4EVER"
"18463","2011-03-29","FLOAT"
"18464","2011-03-29","FLYBOAT"
"18465","2011-03-29","FORD66"
"18466","2011-03-29","A19CAV"
"18467","2011-03-29","SYRNATS"
"18468","2011-03-29","BADMOPAR"
"18469","2011-03-29","BALDBRIT"
"18470","2011-03-29","TAK2ME"
"18471","2011-03-29","TALLEY56"
"18472","2011-03-29","BEDDING2"
"18473","2011-03-29","TELEHLTH"
"18474","2011-03-29","TENFRWD1"
"18475","2011-03-29","BELLOLIO"
"18476","2011-03-29","GODSKIDS"
"18477","2011-03-29","BILYSGAL"
"18478","2011-03-29","BISHOPC"
"18479","2011-03-29","GOOGOO"
"18480","2011-03-29","TOETAG"
"18481","2011-03-29","BLKBUG9"
"18482","2011-03-29","BLKDEUCE"
"18483","2011-03-29","TRIGUENO"
"18484","2011-03-29","BOBBUD"
"18485","2011-03-29","GR8APES"
"18486","2011-03-29","TRKVETTE"
"18487","2011-03-29","TROITOUT"
"18488","2011-03-29","TSAX"
"18489","2011-03-29","BUDCFP"
"18490","2011-03-29","BUGEYE60"
"18491","2011-03-29","UNDRT8KR"
"18492","2011-03-29","HEARTRVC"
"18493","2011-03-29","CAM5OH"
"18494","2011-03-29","HLKSMASH"
"18495","2011-03-29","VEDIII"
"18496","2011-03-29","CARESQ"
"18497","2011-03-29","HOLLYBUG"
"18498","2011-03-29","HOSTOGA"
"18499","2011-03-29","HOTWEEL"
"18500","2011-03-29","CFSRMS"
"18501","2011-03-29","HTR"
"18502","2011-03-29","IBTGOG"
"18503","2011-03-29","ICY1"
"18504","2011-03-29","CLASSIC"
"18505","2011-03-29","CLIFFORD"
"18506","2011-03-29","WELVRPOM"
"18507","2011-03-29","COLMAN4"
"18508","2011-03-29","WOLFHILL"
"18509","2011-03-29","IPRINCEI"
"18510","2011-03-29","WOODY396"
"18511","2011-03-29","CP157"
"18512","2011-03-29","WP10980"
"18513","2011-03-29","WROCLOVE"
"18514","2011-03-29","WYLDW1LL"
"18515","2011-03-29","CSWAR17"
"18516","2011-03-29","JAB121"
"18517","2011-03-29","CWEET"
"18518","2011-03-29","JAG1991"
"18519","2011-03-29","DBLKLUSH"
"18520","2011-03-29","JHOJVO"
"18521","2011-03-29","JIA98"
"18522","2011-03-29","JIMBONY"
"18523","2011-03-29","JIMG44"
"18524","2011-03-29","JJZ109"
"18525","2011-03-29","DFROG01"
"18526","2011-03-29","JOANNS56"
"18527","2011-03-29","JOEYD412"
"18528","2011-03-29","DLM179"
"18529","2011-03-29","JPLUVSLP"
"18530","2011-03-29","DOCS1957"
"18531","2011-03-29","DOLLS1"
"18532","2011-03-29","1HMS1"
"18533","2011-03-29","JSJS5828"
"18534","2011-03-29","DOT4"
"18535","2011-03-29","JTE329"
"18536","2011-03-29","1NAGJAG1"
"18537","2011-03-29","JUSTICE1"
"18538","2011-03-29","1000HP"
"18539","2011-03-29","1013ALG"
"18540","2011-03-29","DUHBEARS"
"18541","2011-03-29","KATMDT"
"18542","2011-03-29","13REDSOX"
"18543","2011-03-29","EA1957"
"18544","2011-03-29","EA1964"
"18545","2011-03-29","EETFVK"
"18546","2011-03-29","1974CHEV"
"18547","2011-03-29","ELITE82"
"18548","2011-03-29","2NYC"
"18549","2011-03-29","212LETI"
"18550","2011-03-29","3AARON17"
"18551","2011-03-29","3132NYC"
"18552","2011-03-29","327SS4SP"
"18553","2011-03-29","LINKOLN"
"18554","2011-03-29","4LATER"
"18555","2011-03-29","4MEGAN"
"18556","2011-03-29","4NAMASTE"
"18557","2011-03-29","4SUNEDYS"
"18558","2011-03-29","LOUX2"
"18559","2011-03-29","LOVENYC"
"18560","2011-03-29","LOWFLYN"
"18561","2011-03-29","LOZRCRZR"
"18562","2011-03-29","4404SPD"
"18563","2011-03-29","LTHLPEST"
"18564","2011-03-29","LYMON"
"18565","2011-03-29","L1TIGATE"
"18566","2011-03-29","6R13"
"18567","2011-03-29","6SPD350Z"
"18568","2011-03-29","MAKEMEGO"
"18569","2011-03-29","MARIE42"
"18570","2011-03-29","MARMLING"
"18571","2011-03-29","75LANDY"
"18572","2011-03-29","MGAENGRS"
"18573","2011-03-29","975YHS"
"18574","2011-03-29","MMM62"
"18575","2011-03-29","MODESTO"
"18576","2011-03-29","MSPMS61"
"18577","2011-03-29","MURKED13"
"18578","2011-03-29","NAFTMFL"
"18579","2011-03-29","NANNIE5"
"18580","2011-03-29","NATICO"
"18581","2011-03-29","NAUTIQUE"
"18582","2011-03-29","NHRAONE"
"18583","2011-03-29","NODOUBT"
"18584","2011-03-29","NVTHISG6"
"18585","2011-03-29","NYCEOT"
"18586","2011-03-29","NYCM73V"
"18587","2011-03-29","NYC15"
"18588","2011-03-29","ONEWORD"
"18589","2011-03-29","OPMO"
"18590","2011-03-29","PARKMAN1"
"18591","2011-03-29","PAVNMAN"
"18592","2011-03-29","PBOILER"
"18593","2011-03-29","PCCJIM"
"18594","2011-03-29","PCTAXES"
"18595","2011-03-29","PHINJR"
"18596","2011-03-29","PHRUCKIN"
"18597","2011-03-29","PKTBOOKS"
"18598","2011-03-29","PTFB"
"18599","2011-03-29","PT4CRUSN"
"18600","2011-03-29","PZKWVI"
"18601","2011-03-29","PZNY"
"18602","2011-03-29","QE2QM2"
"18603","2011-03-29","RET4GOOD"
"18604","2011-03-29","RICHIES2"
"18605","2011-03-29","RIGO52"
"18606","2011-03-29","RJSCPA"
"18607","2011-03-29","ROE71"
"18608","2011-03-29","RUDTNERS"
"18609","2011-03-29","SAAAMEN"
"18610","2011-03-29","SBTIGR66"
"18611","2011-03-29","SHELBY"
"18612","2011-03-29","SHIRT1"
"18613","2011-03-29","RPNV"
"18614","2011-03-29","5STR8"
"18615","2011-03-29","PAPA48"
"18616","2011-03-30","ESCAPE"
"18617","2011-03-30","SLAKKR"
"18618","2011-03-30","SLAPPY"
"18619","2011-03-30","SLAVE"
"18620","2011-03-30","SPARTA"
"18621","2011-03-30","FLHT31"
"18622","2011-03-30","FLT8LK"
"18623","2011-03-30","SULLY1"
"18624","2011-03-30","A05CVO"
"18625","2011-03-30","SWINE1"
"18626","2011-03-30","SWINE2"
"18627","2011-03-30","BESS"
"18628","2011-03-30","TINKI"
"18629","2011-03-30","BKUPGN"
"18630","2011-03-30","BOBBA"
"18631","2011-03-30","BOBHOG"
"18632","2011-03-30","HDFATB"
"18633","2011-03-30","UNION"
"18634","2011-03-30","U2KITE"
"18635","2011-03-30","HOG007"
"18636","2011-03-30","HOTEVO"
"18637","2011-03-30","VMATIC"
"18638","2011-03-30","CMH2"
"18639","2011-03-30","WIN1NG"
"18640","2011-03-30","WRTH"
"18641","2011-03-30","WSNTME"
"18642","2011-03-30","W8N4"
"18643","2011-03-30","IXX1"
"18644","2011-03-30","XENA"
"18645","2011-03-30","ZOOOMR"
"18646","2011-03-30","DINGER"
"18647","2011-03-30","07LUXE"
"18648","2011-03-30","1BAD99"
"18649","2011-03-30","JOSIE2"
"18650","2011-03-30","JSO"
"18651","2011-03-30","JTACE"
"18652","2011-03-30","DRFTER"
"18653","2011-03-30","10LTRA"
"18654","2011-03-30","13EB25"
"18655","2011-03-30","13FB54"
"18656","2011-03-30","15GB78"
"18657","2011-03-30","19EU07"
"18658","2011-03-30","KKMC1"
"18659","2011-03-30","KKMC13"
"18660","2011-03-30","KOOOOL"
"18661","2011-03-30","KREPER"
"18662","2011-03-30","K9CUTS"
"18663","2011-03-30","22DV07"
"18664","2011-03-30","22GZ19"
"18665","2011-03-30","23FP88"
"18666","2011-03-30","23FP89"
"18667","2011-03-30","24FP87"
"18668","2011-03-30","26GR16"
"18669","2011-03-30","27FA29"
"18670","2011-03-30","28DU87"
"18671","2011-03-30","29GN79"
"18672","2011-03-30","30EB42"
"18673","2011-03-30","31FV51"
"18674","2011-03-30","33FF48"
"18675","2011-03-30","34FV00"
"18676","2011-03-30","34FV18"
"18677","2011-03-30","36AB02"
"18678","2011-03-30","37DX87"
"18679","2011-03-30","38SPL"
"18680","2011-03-30","4KIX"
"18681","2011-03-30","LOCO1"
"18682","2011-03-30","41FT23"
"18683","2011-03-30","47EL57"
"18684","2011-03-30","47GR76"
"18685","2011-03-30","49GU01"
"18686","2011-03-30","50DF57"
"18687","2011-03-30","53GF33"
"18688","2011-03-30","55DL67"
"18689","2011-03-30","56DS02"
"18690","2011-03-30","56EW42"
"18691","2011-03-30","58DK68"
"18692","2011-03-30","59GD18"
"18693","2011-03-30","62FL38"
"18694","2011-03-30","65EZ29"
"18695","2011-03-30","MAJONI"
"18696","2011-03-30","71DT05"
"18697","2011-03-30","71EN54"
"18698","2011-03-30","74DT82"
"18699","2011-03-30","74EX63"
"18700","2011-03-30","747MR"
"18701","2011-03-30","77DY55"
"18702","2011-03-30","77GG35"
"18703","2011-03-30","78GR23"
"18704","2011-03-30","79DZ40"
"18705","2011-03-30","81BC45"
"18706","2011-03-30","831ENG"
"18707","2011-03-30","84DC18"
"18708","2011-03-30","84DF72"
"18709","2011-03-30","84DV37"
"18710","2011-03-30","87EX09"
"18711","2011-03-30","90GC24"
"18712","2011-03-30","MYXTZ"
"18713","2011-03-30","RAJPAL"
"18714","2011-03-30","RANSOM"
"18715","2011-03-30","RATULA"
"18716","2011-03-30","RIDZON"
"18717","2011-03-30","RYDON"
"18718","2011-03-30","R8DER"
"18719","2011-03-30","SABES"
"18720","2011-03-30","SPA2LP"
"18721","2011-03-30","FJD"
"18722","2011-03-30","ARVIN"
"18723","2011-03-30","F1ERCE"
"18724","2011-03-30","UPWARD"
"18725","2011-03-30","CAP03"
"18726","2011-03-30","HWT"
"18727","2011-03-30","IM8"
"18728","2011-03-30","JETT"
"18729","2011-03-30","KS6670"
"18730","2011-03-30","K9L3DG"
"18731","2011-03-30","256CRE"
"18732","2011-03-30","4X4JET"
"18733","2011-03-30","7KELLY"
"18734","2011-03-30","MARTE1"
"18735","2011-03-30","MEDDI"
"18736","2011-03-30","OUTAS8"
"18737","2011-03-30","PBAIO3"
"18738","2011-03-30","PIXY"
"18739","2011-03-30","AGR8BMW"
"18740","2011-03-30","AINTRITE"
"18741","2011-03-30","AIRTIME1"
"18742","2011-03-30","AKIRAX"
"18743","2011-03-30","SOOOBADD"
"18744","2011-03-30","SPUNKY11"
"18745","2011-03-30","ANNELOU"
"18746","2011-03-30","FERRETX"
"18747","2011-03-30","STILLNEW"
"18748","2011-03-30","STUPEFY"
"18749","2011-03-30","SUEBRLTY"
"18750","2011-03-30","AWS70"
"18751","2011-03-30","FRANCESK"
"18752","2011-03-30","SUSIEROX"
"18753","2011-03-30","A2007Z06"
"18754","2011-03-30","A65SNAKE"
"18755","2011-03-30","SWRKUMAR"
"18756","2011-03-30","TAHUICHI"
"18757","2011-03-30","BBEMRS"
"18758","2011-03-30","TEGANAKI"
"18759","2011-03-30","TFB1"
"18760","2011-03-30","GIBRO"
"18761","2011-03-30","THEGT500"
"18762","2011-03-30","THEIV"
"18763","2011-03-30","BIGJEFE"
"18764","2011-03-30","BLACBERY"
"18765","2011-03-30","TNU"
"18766","2011-03-30","GO4JESUS"
"18767","2011-03-30","BLUV"
"18768","2011-03-30","BMBLB67"
"18769","2011-03-30","TRUWGRIT"
"18770","2011-03-30","GTS100"
"18771","2011-03-30","BOSLDY31"
"18772","2011-03-30","GUILTYI"
"18773","2011-03-30","GULLAKE"
"18774","2011-03-30","BRIDGET7"
"18775","2011-03-30","HABITAT6"
"18776","2011-03-30","HAIMISH"
"18777","2011-03-30","BSJK"
"18778","2011-03-30","HARLEY8"
"18779","2011-03-30","B0OM4O04"
"18780","2011-03-30","B0OM5O05"
"18781","2011-03-30","CABAS1"
"18782","2011-03-30","CABBAGE1"
"18783","2011-03-30","HIDRIS"
"18784","2011-03-30","HONKER1"
"18785","2011-03-30","CD6480"
"18786","2011-03-30","CG6505"
"18787","2011-03-30","CHENQIAN"
"18788","2011-03-30","IBREAKIT"
"18789","2011-03-30","WAAWAAAA"
"18790","2011-03-30","CHXRIDE"
"18791","2011-03-30","IGOHAM"
"18792","2011-03-30","CJRUSH"
"18793","2011-03-30","ILOVMOMA"
"18794","2011-03-30","CRACURA"
"18795","2011-03-30","WSCHENK"
"18796","2011-03-30","ITAITOY"
"18797","2011-03-30","CRZY4ROB"
"18798","2011-03-30","ITSARAG"
"18799","2011-03-30","ITSHARV"
"18800","2011-03-30","XJENNX"
"18801","2011-03-30","C7"
"18802","2011-03-30","XTK421X"
"18803","2011-03-30","YANKZ98"
"18804","2011-03-30","DAVA7777"
"18805","2011-03-30","DAVYTOO"
"18806","2011-03-30","DAZNCONF"
"18807","2011-03-30","YOGALI"
"18808","2011-03-30","YOPAPPY"
"18809","2011-03-30","JMPNMAKO"
"18810","2011-03-30","1BAM1"
"18811","2011-03-30","DMG12"
"18812","2011-03-30","JOYCOOP"
"18813","2011-03-30","DOW418"
"18814","2011-03-30","JUBILANT"
"18815","2011-03-30","DRGNMSTR"
"18816","2011-03-30","DUCKHNT"
"18817","2011-03-30","KHUSHIG"
"18818","2011-03-30","EDSGIRLS"
"18819","2011-03-30","1932DHK"
"18820","2011-03-30","ELENAL"
"18821","2011-03-30","ELFWELTE"
"18822","2011-03-30","2EMELEC"
"18823","2011-03-30","2KX1E350"
"18824","2011-03-30","2MADVIC"
"18825","2011-03-30","2QPLUS2Q"
"18826","2011-03-30","221BB"
"18827","2011-03-30","LAROCA7"
"18828","2011-03-30","LILBITTY"
"18829","2011-03-30","LILEVIE"
"18830","2011-03-30","4MYW1FE"
"18831","2011-03-30","LOVETOGO"
"18832","2011-03-30","LS3LS7"
"18833","2011-03-30","LWB6"
"18834","2011-03-30","6T5PONY"
"18835","2011-03-30","MALUTKA"
"18836","2011-03-30","MATHEW1"
"18837","2011-03-30","8888888B"
"18838","2011-03-30","MLN1231"
"18839","2011-03-30","MOONSH9"
"18840","2011-03-30","MYROLLS"
"18841","2011-03-30","NEELAM1"
"18842","2011-03-30","NI2RO"
"18843","2011-03-30","NOUCANNT"
"18844","2011-03-30","NYCMEDIC"
"18845","2011-03-30","NYSWHOF"
"18846","2011-03-30","NY4LYFE"
"18847","2011-03-30","ONLY500"
"18848","2011-03-30","PAPANY8"
"18849","2011-03-30","PEPA9"
"18850","2011-03-30","PHILLYII"
"18851","2011-03-30","PRAISEHM"
"18852","2011-03-30","PRITTYV"
"18853","2011-03-30","PROUTY6"
"18854","2011-03-30","PURRRDY"
"18855","2011-03-30","REDSGRL3"
"18856","2011-03-30","RIPBUGZ"
"18857","2011-03-30","RIPNANY"
"18858","2011-03-30","ROCKHEAD"
"18859","2011-03-30","R3MCCM"
"18860","2011-03-30","SHAJI"
"18861","2011-03-30","SHANLER"
"18862","2011-03-30","SHELVIN2"
"18863","2011-03-30","GJYG"
"18864","2011-03-30","2NITRO"
"18865","2011-03-31","AA4LIF"
"18866","2011-03-31","SIKBOY"
"18867","2011-03-31","AMORE2"
"18868","2011-03-31","SPYMAN"
"18869","2011-03-31","FEENOM"
"18870","2011-03-31","FOOTIN"
"18871","2011-03-31","FRODO"
"18872","2011-03-31","GAHUNA"
"18873","2011-03-31","TARD"
"18874","2011-03-31","BCCI"
"18875","2011-03-31","TBONEZ"
"18876","2011-03-31","GENO"
"18877","2011-03-31","GFC16"
"18878","2011-03-31","GOOMAH"
"18879","2011-03-31","GOZO68"
"18880","2011-03-31","BLKWUD"
"18881","2011-03-31","GRECH4"
"18882","2011-03-31","HHCC"
"18883","2011-03-31","CFI07"
"18884","2011-03-31","CHUBBI"
"18885","2011-03-31","IEMTP"
"18886","2011-03-31","IRIISH"
"18887","2011-03-31","JEBISE"
"18888","2011-03-31","JEM02"
"18889","2011-03-31","ZAKIRA"
"18890","2011-03-31","JINX69"
"18891","2011-03-31","DIRTYF"
"18892","2011-03-31","DI2RID"
"18893","2011-03-31","JOKER5"
"18894","2011-03-31","JOYDIV"
"18895","2011-03-31","1CREAM"
"18896","2011-03-31","1FASTV"
"18897","2011-03-31","1MADHD"
"18898","2011-03-31","1MAV"
"18899","2011-03-31","DRKSD"
"18900","2011-03-31","1USAHD"
"18901","2011-03-31","J555C"
"18902","2011-03-31","KANER"
"18903","2011-03-31","10GM26"
"18904","2011-03-31","11AB92"
"18905","2011-03-31","11FF05"
"18906","2011-03-31","110CUI"
"18907","2011-03-31","12FT56"
"18908","2011-03-31","DYNAHD"
"18909","2011-03-31","14FX17"
"18910","2011-03-31","14GS37"
"18911","2011-03-31","16GH10"
"18912","2011-03-31","19DA53"
"18913","2011-03-31","2COOL2"
"18914","2011-03-31","2HRD4U"
"18915","2011-03-31","KRZY13"
"18916","2011-03-31","2MUCH"
"18917","2011-03-31","20GW88"
"18918","2011-03-31","20NAVY"
"18919","2011-03-31","24EP71"
"18920","2011-03-31","28EK11"
"18921","2011-03-31","LEOAN"
"18922","2011-03-31","311"
"18923","2011-03-31","32GF95"
"18924","2011-03-31","33DG73"
"18925","2011-03-31","33GT37"
"18926","2011-03-31","35DR00"
"18927","2011-03-31","35EB44"
"18928","2011-03-31","35EB45"
"18929","2011-03-31","36GR94"
"18930","2011-03-31","37FP42"
"18931","2011-03-31","37GE17"
"18932","2011-03-31","38DN04"
"18933","2011-03-31","38FY54"
"18934","2011-03-31","39EA73"
"18935","2011-03-31","LLESQ"
"18936","2011-03-31","41GG13"
"18937","2011-03-31","410PD"
"18938","2011-03-31","42GG05"
"18939","2011-03-31","42GN95"
"18940","2011-03-31","43GC91"
"18941","2011-03-31","44GJ39"
"18942","2011-03-31","48GF13"
"18943","2011-03-31","49EW89"
"18944","2011-03-31","49GS78"
"18945","2011-03-31","51FJ75"
"18946","2011-03-31","52FA53"
"18947","2011-03-31","54GY33"
"18948","2011-03-31","55DM11"
"18949","2011-03-31","LVPUG"
"18950","2011-03-31","64BB76"
"18951","2011-03-31","64BB77"
"18952","2011-03-31","65FY29"
"18953","2011-03-31","65TRMP"
"18954","2011-03-31","67EM31"
"18955","2011-03-31","69EJ29"
"18956","2011-03-31","69GL62"
"18957","2011-03-31","70BC40"
"18958","2011-03-31","70BC41"
"18959","2011-03-31","70ET51"
"18960","2011-03-31","71EG38"
"18961","2011-03-31","77GN96"
"18962","2011-03-31","78FF54"
"18963","2011-03-31","MD1"
"18964","2011-03-31","81FS96"
"18965","2011-03-31","83EY15"
"18966","2011-03-31","85GK77"
"18967","2011-03-31","85GX49"
"18968","2011-03-31","86GT07"
"18969","2011-03-31","88FL55"
"18970","2011-03-31","89ET08"
"18971","2011-03-31","MGNIFQ"
"18972","2011-03-31","91EX41"
"18973","2011-03-31","92EW14"
"18974","2011-03-31","92GA80"
"18975","2011-03-31","95GL55"
"18976","2011-03-31","MIRDIT"
"18977","2011-03-31","MOESJO"
"18978","2011-03-31","MRWD"
"18979","2011-03-31","MT2B"
"18980","2011-03-31","NBT16"
"18981","2011-03-31","NH848"
"18982","2011-03-31","NODEST"
"18983","2011-03-31","NOTBAD"
"18984","2011-03-31","NO1075"
"18985","2011-03-31","NUBBY2"
"18986","2011-03-31","NVFGET"
"18987","2011-03-31","OCHIT"
"18988","2011-03-31","ODEUCE"
"18989","2011-03-31","O1SCFD"
"18990","2011-03-31","PLO1"
"18991","2011-03-31","PLUMR"
"18992","2011-03-31","POOH5"
"18993","2011-03-31","POPPYI"
"18994","2011-03-31","ROB821"
"18995","2011-03-31","RRKING"
"18996","2011-03-31","RVENGE"
"18997","2011-03-31","SCORZ"
"18998","2011-03-31","SEAB58"
"18999","2011-03-31","SNMAS"
"19000","2011-03-31","SUBS"
"19001","2011-03-31","FOPBMW"
"19002","2011-03-31","BLUKT1"
"19003","2011-03-31","CH33KY"
"19004","2011-03-31","JFH"
"19005","2011-03-31","JI328"
"19006","2011-03-31","DSTNY2"
"19007","2011-03-31","10THMN"
"19008","2011-03-31","113MOS"
"19009","2011-03-31","154ADG"
"19010","2011-03-31","LFLS"
"19011","2011-03-31","4RUNNR"
"19012","2011-03-31","6SPD87"
"19013","2011-03-31","67PLY"
"19014","2011-03-31","MANNAT"
"19015","2011-03-31","MTNSQD"
"19016","2011-03-31","PGBCEO"
"19017","2011-03-31","PORTPD"
"19018","2011-03-31","SGTDJ"
"19019","2011-03-31","SGT52"
"19020","2011-03-31","AAACIO"
"19021","2011-03-31","SHUM"
"19022","2011-03-31","SICK72"
"19023","2011-03-31","SILVBLET"
"19024","2011-03-31","SIT"
"19025","2011-03-31","SKADSH"
"19026","2011-03-31","SLAMMED"
"19027","2011-03-31","SMKNJOE2"
"19028","2011-03-31","FANCY23"
"19029","2011-03-31","AMBIT22"
"19030","2011-03-31","SRX108"
"19031","2011-03-31","FINSLRL"
"19032","2011-03-31","FINSUPI"
